filename,true_class,predicted_class,confidence,dataset_type,source,correct,all_probs
IMG_4628_1.jpg,O. majellensis,O. exaltata,62.255215644836426,cropped,local,False,"[62.255215644836426, 1.4675716869533062, 12.233126908540726, 22.669747471809387, 0.3489880356937647, 1.0253416374325752]"
IMG_4631_1.jpg,O. majellensis,O. majellensis,76.0937750339508,cropped,local,True,"[0.3993373829871416, 0.7529613561928272, 8.865491300821304, 76.0937750339508, 0.09295818163082004, 13.795474171638489]"
IMG_4632_1.jpg,O. majellensis,O. majellensis,77.4619460105896,cropped,local,True,"[7.406547665596008, 1.3446246273815632, 0.45479717664420605, 77.4619460105896, 0.11547779431566596, 13.216610252857208]"
IMG_4632_2.jpg,O. majellensis,O. incubacea,52.18476057052612,cropped,local,False,"[0.23154516238719225, 0.4722318146377802, 52.18476057052612, 40.03373384475708, 7.065512984991074, 0.012212562432978302]"
IMG_4633_1.jpg,O. majellensis,O. majellensis,99.47444200515747,cropped,local,True,"[0.2997989300638437, 0.015472822997253388, 0.08374457829631865, 99.47444200515747, 0.0016407468137913384, 0.12489955406636]"
IMG_4634_1.jpg,O. majellensis,O. majellensis,99.9603807926178,cropped,local,True,"[0.007903640653239563, 0.00032076516163215274, 0.018956269195768982, 99.9603807926178, 7.559614800811687e-05, 0.01237131655216217]"
IMG_4635_1.jpg,O. majellensis,O. majellensis,99.3608832359314,cropped,local,True,"[0.4677289165556431, 0.0030706796678714454, 0.07516707410104573, 99.3608832359314, 0.03321249096188694, 0.059937534388154745]"
IMG_4635_2.jpg,O. majellensis,O. sphegodes_Palena,99.734628200531,cropped,local,False,"[0.016499002231284976, 0.0020578889234457165, 0.16175578348338604, 0.08025706629268825, 0.004793718835571781, 99.734628200531]"
IMG_4635_3.jpg,O. majellensis,O. majellensis,85.92219352722168,cropped,local,True,"[0.07469318225048482, 0.006578270404133946, 0.13791677774861455, 85.92219352722168, 0.0026378293114248663, 13.85597437620163]"
IMG_4636_1.jpg,O. majellensis,O. sphegodes_Palena,99.7055172920227,cropped,local,False,"[0.005547245746129192, 0.0003772695208681398, 0.004907562106382102, 0.2833504695445299, 0.0003055746219615685, 99.7055172920227]"
IMG_4636_2.jpg,O. majellensis,O. majellensis,99.88837838172913,cropped,local,True,"[0.06068134680390358, 0.000357288149643864, 0.01446354144718498, 99.88837838172913, 0.0022198080841917545, 0.03389577323105186]"
IMG_4636_3.jpg,O. majellensis,O. majellensis,87.5978946685791,cropped,local,True,"[0.027975451666861773, 0.005133614104124717, 0.43824599124491215, 87.5978946685791, 0.00046575423766626045, 11.930287629365921]"
IMG_4686_1.jpg,O. majellensis,O. majellensis,99.22468662261963,cropped,local,True,"[0.009444033639738336, 0.31065030489116907, 0.4381416831165552, 99.22468662261963, 0.008303215872729197, 0.008781886572251096]"
IMG_4687_1.jpg,O. majellensis,O. majellensis,97.39944338798523,cropped,local,True,"[0.020021310774609447, 0.0012282857824175153, 0.009022057201946154, 97.39944338798523, 0.00016297013871735544, 2.5701262056827545]"
IMG_4689_1.jpg,O. majellensis,O. majellensis,83.3966076374054,cropped,local,True,"[13.820753991603851, 0.669986242428422, 0.3584148595109582, 83.3966076374054, 0.0589214323554188, 1.695306971669197]"
IMG_4690_1.jpg,O. majellensis,O. majellensis,86.06601357460022,cropped,local,True,"[0.45643881894648075, 1.5953779220581055, 9.647155553102493, 86.06601357460022, 1.016661897301674, 1.2183559127151966]"
IMG_4690_2.jpg,O. majellensis,O. sphegodes_Palena,87.92513012886047,cropped,local,False,"[0.38425305392593145, 0.22472376003861427, 0.03320427786093205, 11.297084391117096, 0.1355960499495268, 87.92513012886047]"
IMG_4691_1.jpg,O. majellensis,O. majellensis,86.48129105567932,cropped,local,True,"[1.8221508711576462, 0.4060911014676094, 0.03319880343042314, 86.48129105567932, 0.022837209689896554, 11.234433203935623]"
IMG_4692_1.jpg,O. majellensis,O. majellensis,68.76320838928223,cropped,local,True,"[1.6054315492510796, 1.6028238460421562, 0.011612508387770504, 68.76320838928223, 0.1191373448818922, 27.89779305458069]"
IMG_4693_1.jpg,O. majellensis,O. exaltata,85.456782579422,cropped,local,False,"[85.456782579422, 0.02539954730309546, 0.30018570832908154, 14.045044779777527, 0.0008882315341907088, 0.17169731436297297]"
IMG_4696_1.jpg,O. majellensis,O. majellensis,99.80353713035583,cropped,local,True,"[0.0051230414101155475, 0.019424271886236966, 0.0003239001216570614, 99.80353713035583, 0.025138648925349116, 0.1464551081880927]"
IMG_4698_1.jpg,O. majellensis,O. majellensis,86.97448968887329,cropped,local,True,"[7.545492798089981, 0.16725142486393452, 0.20468381699174643, 86.97448968887329, 0.4131837282329798, 4.694905877113342]"
IMG_4700_1.jpg,O. majellensis,O. majellensis,84.59509015083313,cropped,local,True,"[1.6077207401394844, 0.22300006821751595, 0.24316608905792236, 84.59509015083313, 0.04247653705533594, 13.288548588752747]"
IMG_4702_1.jpg,O. majellensis,O. majellensis,93.10476183891296,cropped,local,True,"[1.1023635976016521, 0.2164790639653802, 0.1988456817343831, 93.10476183891296, 0.007539248326793313, 5.3700026124715805]"
IMG_4704_1.jpg,O. majellensis,O. majellensis,95.32492756843567,cropped,local,True,"[0.06180566851980984, 0.2675310242921114, 0.06080215098336339, 95.32492756843567, 0.005319603951647878, 4.2796168476343155]"
IMG_4706_1.jpg,O. majellensis,O. majellensis,97.05369472503662,cropped,local,True,"[0.2906571142375469, 2.0907018333673477, 0.30421833507716656, 97.05369472503662, 0.0009398385373060592, 0.2597831189632416]"
IMG_4708_1.jpg,O. majellensis,O. majellensis,97.32578992843628,cropped,local,True,"[0.058594398433342576, 0.017192991799674928, 0.0002895301577154896, 97.32578992843628, 0.002778131420200225, 2.5953590869903564]"
IMG_4709_1.jpg,O. majellensis,O. sphegodes_Palena,75.63797235488892,cropped,local,False,"[0.014465325511991978, 0.0604880740866065, 0.026509357849135995, 24.246878921985626, 0.01368884986732155, 75.63797235488892]"
IMG_4712_1.jpg,O. majellensis,O. sphegodes_Palena,55.08079528808594,cropped,local,False,"[0.21174584981054068, 4.0693216025829315, 19.721540808677673, 20.913580060005188, 0.003016221489815507, 55.08079528808594]"
IMG_4713_1.jpg,O. majellensis,O. majellensis,99.34266805648804,cropped,local,True,"[0.0041579300159355626, 0.0016608648365945555, 0.006270411540754139, 99.34266805648804, 2.3000710314136086e-05, 0.6452186033129692]"
IMG_4714_1.jpg,O. majellensis,O. majellensis,99.9925971031189,cropped,local,True,"[4.8417064135719556e-05, 0.00015571956737403525, 0.0009165729352389462, 99.9925971031189, 3.222718447659645e-06, 0.0062792190874461085]"
IMG_4716_1.jpg,O. majellensis,O. majellensis,97.83871173858643,cropped,local,True,"[1.9363963976502419, 0.07304626051336527, 0.06761936820112169, 97.83871173858643, 0.0015545871065114625, 0.08266899385489523]"
IMG_4719_1.jpg,O. majellensis,O. majellensis,97.08611369132996,cropped,local,True,"[0.17742803320288658, 0.0008337236067745835, 0.035366055089980364, 97.08611369132996, 5.8866430663329083e-05, 2.700207754969597]"
IMG_4719_2.jpg,O. majellensis,O. majellensis,99.96102452278137,cropped,local,True,"[0.0005617942861135816, 2.5922980739778723e-05, 0.027394582866691053, 99.96102452278137, 4.560334332381899e-06, 0.011004020052496344]"
IMG_4719_3.jpg,O. majellensis,O. majellensis,96.8083918094635,cropped,local,True,"[0.18378942040726542, 0.0011352048204571474, 0.04665089363697916, 96.8083918094635, 9.421950153409853e-05, 2.959948778152466]"
IMG_4720_1.jpg,O. majellensis,O. majellensis,99.88877177238464,cropped,local,True,"[0.02087373286485672, 1.3442148372178053e-05, 0.002469102582836058, 99.88877177238464, 0.0003517744289638358, 0.08752631256356835]"
IMG_4721_1.jpg,O. majellensis,O. majellensis,93.08902621269226,cropped,local,True,"[0.11866036802530289, 0.0312460761051625, 0.1319010043516755, 93.08902621269226, 0.018320152594242245, 6.610839068889618]"
IMG_4723_1.jpg,O. majellensis,O. exaltata,93.41275095939636,cropped,local,False,"[93.41275095939636, 0.007248881593113765, 0.4537714645266533, 5.1191966980695724, 0.0011914292372239288, 1.0058454237878323]"
IMG_4734_1.jpg,O. majellensis,O. majellensis,82.22833275794983,cropped,local,True,"[2.454208955168724, 1.376353669911623, 1.3123586773872375, 82.22833275794983, 0.00987284875009209, 12.618878483772278]"
IMG_4736_1.jpg,O. majellensis,O. sphegodes_Palena,93.47450733184814,cropped,local,False,"[0.031432698597200215, 0.04924641689285636, 6.394411623477936, 0.008458096999675035, 0.04193981294520199, 93.47450733184814]"
IMG_4748_1.jpg,O. majellensis,O. sphegodes_Palena,87.33447194099426,cropped,local,False,"[0.38044292014092207, 0.16343954484909773, 0.5570110399276018, 11.563774198293686, 0.0008556986358598806, 87.33447194099426]"
IMG_4749_1.jpg,O. majellensis,O. majellensis,98.54684472084045,cropped,local,True,"[0.5824058782309294, 0.03919974551536143, 0.19279137486591935, 98.54684472084045, 0.013639350072480738, 0.6251226179301739]"
IMG_4750_1.jpg,O. majellensis,O. majellensis,94.1474437713623,cropped,local,True,"[1.7603693529963493, 0.1835301867686212, 2.0652465522289276, 94.1474437713623, 0.020989280892536044, 1.822420209646225]"
IMG_4753_1.jpg,O. majellensis,O. majellensis,99.93435740470886,cropped,local,True,"[0.0003426580633458798, 0.0021783778720418923, 0.009926762868417427, 99.93435740470886, 0.00021419652966869762, 0.05297657917253673]"
IMG_4812_1.jpg,O. majellensis,O. majellensis,99.78812336921692,cropped,local,True,"[0.0018856739188777283, 0.06905202753841877, 0.003445087349973619, 99.78812336921692, 0.00011989815220658784, 0.1373710809275508]"
IMG_4813_1.jpg,O. majellensis,O. majellensis,73.47688674926758,cropped,local,True,"[0.10573806939646602, 0.5599897354841232, 0.36698575131595135, 73.47688674926758, 0.004403152343002148, 25.485989451408386]"
IMG_4818_1.jpg,O. majellensis,O. majellensis,99.40392971038818,cropped,local,True,"[0.006380175182130188, 0.00036817755244555883, 0.007218607061076909, 99.40392971038818, 4.057203568663681e-05, 0.5820609163492918]"
IMG_4819_1.jpg,O. majellensis,O. majellensis,99.58282113075256,cropped,local,True,"[0.24287900887429714, 0.034843175671994686, 0.04859646724071354, 99.58282113075256, 0.005451423930935562, 0.08541196002624929]"
IMG_4821_1.jpg,O. majellensis,O. majellensis,99.99746084213257,cropped,local,True,"[0.0008916874321585055, 9.371148479431213e-06, 0.0006573637165274704, 99.99746084213257, 4.86204037031257e-06, 0.000971797726379009]"
MAJ.3_1.jpg,O. majellensis,O. majellensis,94.62437629699707,cropped,local,True,"[0.26650847867131233, 0.11758647160604596, 1.2623473070561886, 94.62437629699707, 0.0026004954634117894, 3.7265699356794357]"
MAJ5.1_1.jpg,O. majellensis,O. majellensis,99.860018491745,cropped,local,True,"[0.010077364277094603, 0.02143213350791484, 0.08660281309857965, 99.860018491745, 0.003728667797986418, 0.0181439274456352]"
FS100_1.jpg,O. sphegodes,O. sphegodes,97.36735820770264,cropped,local,True,"[2.46382225304842, 0.026231759693473577, 0.0029730499591096304, 0.12492411769926548, 97.36735820770264, 0.014679711603093892]"
FS10_1.jpg,O. sphegodes,O. sphegodes,96.46291732788086,cropped,local,True,"[2.234726771712303, 0.36743925884366035, 0.004263233859091997, 0.0007806483154126909, 96.46291732788086, 0.9298785589635372]"
FS11_1.jpg,O. sphegodes,O. sphegodes,97.65350818634033,cropped,local,True,"[1.200021617114544, 0.00048166170927288476, 0.01503629027865827, 0.0010269091944792308, 97.65350818634033, 1.1299336329102516]"
FS12_1.jpg,O. sphegodes,O. sphegodes,99.99960660934448,cropped,local,True,"[0.00033805333714553853, 1.3498135054135219e-06, 8.04525157604985e-07, 2.026626866324932e-06, 99.99960660934448, 4.914044779980031e-05]"
FS13_1.jpg,O. sphegodes,O. sphegodes,98.16407561302185,cropped,local,True,"[1.7968200147151947, 0.009737841173773631, 6.072910991861136e-05, 0.0005208690708968788, 98.16407561302185, 0.028781502624042332]"
FS14_1.jpg,O. sphegodes,O. sphegodes,98.09144735336304,cropped,local,True,"[1.8641838803887367, 0.006865750765427947, 0.014685341739095747, 0.012154262367403135, 98.09144735336304, 0.01065963224391453]"
FS15_1.jpg,O. sphegodes,O. sphegodes,86.57450675964355,cropped,local,True,"[12.564371526241302, 0.033020987757481635, 0.8101369254291058, 0.0015441250070580281, 86.57450675964355, 0.016414764104411006]"
FS16_1.jpg,O. sphegodes,O. sphegodes,89.42418098449707,cropped,local,True,"[6.208124756813049, 0.0008086813068075571, 0.005767153561464511, 0.004031716525787488, 89.42418098449707, 4.3570879846811295]"
FS17_1.jpg,O. sphegodes,O. sphegodes,99.92146492004395,cropped,local,True,"[0.04441779456101358, 0.005146057083038613, 3.119640155091474e-05, 0.015892930969130248, 99.92146492004395, 0.013048853725194931]"
FS18_1.jpg,O. sphegodes,O. sphegodes,99.96426105499268,cropped,local,True,"[0.017645688785705715, 7.009370506239065e-05, 1.2352738565368782e-05, 9.338739559439091e-07, 99.96426105499268, 0.018001407443080097]"
FS19_1.jpg,O. sphegodes,O. sphegodes,99.06779527664185,cropped,local,True,"[0.8428370580077171, 0.0021204969016253017, 2.0419687984940538e-05, 0.06639515049755573, 99.06779527664185, 0.020827248226851225]"
FS1_1.jpg,O. sphegodes,O. sphegodes,99.95915293693542,cropped,local,True,"[0.03768547612708062, 0.00014747087107025436, 1.0417649320970668e-05, 4.6780030515947146e-05, 99.95915293693542, 0.0029574874133686535]"
FS20_1.jpg,O. sphegodes,O. sphegodes,72.57561683654785,cropped,local,True,"[27.31977105140686, 0.06543691852129996, 0.004067102054250427, 6.957484401937108e-05, 72.57561683654785, 0.03503588086459786]"
FS21_1.jpg,O. sphegodes,O. sphegodes,99.9987244606018,cropped,local,True,"[0.0012411787793098483, 1.5114818552319775e-05, 2.653116659701027e-06, 1.3278961263907263e-07, 99.9987244606018, 9.925462052251532e-06]"
FS22_1.jpg,O. sphegodes,O. sphegodes,99.69610571861267,cropped,local,True,"[0.29772911220788956, 0.002801203663693741, 8.043727461881645e-06, 0.000151604740494804, 99.69610571861267, 0.0032018189813243225]"
FS23_1.jpg,O. sphegodes,O. sphegodes,99.8753547668457,cropped,local,True,"[0.035704218316823244, 0.07522773230448365, 0.00014042873317521298, 0.0031576269975630566, 99.8753547668457, 0.010418653982924297]"
FS24_1.jpg,O. sphegodes,O. sphegodes,99.98629093170166,cropped,local,True,"[0.010905003728112206, 2.758710309080925e-05, 0.00023127561235014582, 7.574305413982074e-05, 99.98629093170166, 0.002469060564180836]"
FS25_1.jpg,O. sphegodes,O. sphegodes,97.93436527252197,cropped,local,True,"[1.6004009172320366, 0.37065865471959114, 0.004622968845069408, 0.001165267894975841, 97.93436527252197, 0.08878614753484726]"
FS26_1.jpg,O. sphegodes,O. sphegodes,98.32478165626526,cropped,local,True,"[0.949456263333559, 0.5612930748611689, 0.011883010301971808, 0.0014215219380275812, 98.32478165626526, 0.15116697177290916]"
FS27_1.jpg,O. sphegodes,O. sphegodes,71.18385434150696,cropped,local,True,"[28.084585070610046, 0.026677222922444344, 0.5896918009966612, 0.00025334984457003884, 71.18385434150696, 0.11493591591715813]"
FS28_1.jpg,O. sphegodes,O. sphegodes,99.96190071105957,cropped,local,True,"[0.017954845679923892, 0.015174518921412528, 0.001800885729608126, 4.8506410621484974e-05, 99.96190071105957, 0.003123859642073512]"
FS29_1.jpg,O. sphegodes,O. sphegodes,50.132375955581665,cropped,local,True,"[47.19850420951843, 1.5410357154905796, 0.38612266071140766, 0.0036029738112119958, 50.132375955581665, 0.7383620832115412]"
FS2_1.jpg,O. sphegodes,O. sphegodes,86.57450675964355,cropped,local,True,"[12.564371526241302, 0.033020987757481635, 0.8101369254291058, 0.0015441250070580281, 86.57450675964355, 0.016414764104411006]"
FS30_1.jpg,O. sphegodes,O. sphegodes,87.14879751205444,cropped,local,True,"[12.814612686634064, 0.009024093014886603, 9.245611636288231e-05, 0.0054977524996502325, 87.14879751205444, 0.0219729176023975]"
FS30_2.jpg,O. sphegodes,O. sphegodes,80.76728582382202,cropped,local,True,"[18.572957813739777, 0.07404754869639874, 0.005074388536741026, 0.14354033628478646, 80.76728582382202, 0.437106192111969]"
FS31_1.jpg,O. sphegodes,O. sphegodes,91.47676825523376,cropped,local,True,"[5.857616662979126, 0.03360816044732928, 0.0068891495175193995, 3.66452269418005e-05, 91.47676825523376, 2.6250820606946945]"
FS32_1.jpg,O. sphegodes,O. sphegodes,98.72680306434631,cropped,local,True,"[1.2091733515262604, 0.0028670096071437, 0.054001325042918324, 0.0007140213710954413, 98.72680306434631, 0.006435680552385747]"
FS33_1.jpg,O. sphegodes,O. sphegodes,93.4496819972992,cropped,local,True,"[5.497699603438377, 0.01785426720743999, 0.12197495670989156, 0.008409086876781657, 93.4496819972992, 0.9043712168931961]"
FS34_1.jpg,O. sphegodes,O. sphegodes,99.45677518844604,cropped,local,True,"[0.3093315986916423, 0.0003552181851773639, 0.0003438515477682813, 1.285013553342651e-05, 99.45677518844604, 0.2331817289814353]"
FS35_1.jpg,O. sphegodes,O. exaltata,49.84213709831238,cropped,local,False,"[49.84213709831238, 0.14476529322564602, 0.007743294554529712, 0.015593301213812083, 49.594998359680176, 0.39476719684898853]"
FS36_1.jpg,O. sphegodes,O. exaltata,93.4720516204834,cropped,local,False,"[93.4720516204834, 0.0739584444090724, 0.19028830574825406, 0.002098651930282358, 6.12252876162529, 0.13908438850194216]"
FS37_1.jpg,O. sphegodes,O. sphegodes,89.95116353034973,cropped,local,True,"[9.84635204076767, 0.002049902468570508, 0.008391344454139471, 0.0007262065537361195, 89.95116353034973, 0.19131643930450082]"
FS38_1.jpg,O. sphegodes,O. sphegodes,97.54976034164429,cropped,local,True,"[2.2353041917085648, 0.00015636182979505975, 0.006206419493537396, 0.004205897857900709, 97.54976034164429, 0.20437079947441816]"
FS39_1.jpg,O. sphegodes,O. sphegodes,82.78050422668457,cropped,local,True,"[12.244442850351334, 0.028336385730654, 0.08149396162480116, 0.028210922027938068, 82.78050422668457, 4.837004467844963]"
FS3_1.jpg,O. sphegodes,O. sphegodes,98.64472150802612,cropped,local,True,"[1.1619198136031628, 0.014636584091931581, 0.04943421809002757, 0.12694880133494735, 98.64472150802612, 0.0023443872123607434]"
FS40_1.jpg,O. sphegodes,O. sphegodes,92.7424669265747,cropped,local,True,"[0.08817933849059045, 0.0029056604034849443, 2.9680597890546778e-05, 0.00014047391232452355, 92.7424669265747, 7.166281342506409]"
FS41_1.jpg,O. sphegodes,O. sphegodes,50.132375955581665,cropped,local,True,"[47.19850420951843, 1.5410357154905796, 0.38612266071140766, 0.0036029738112119958, 50.132375955581665, 0.7383620832115412]"
FS42_1.jpg,O. sphegodes,O. sphegodes,87.14879751205444,cropped,local,True,"[12.814612686634064, 0.009024093014886603, 9.245611636288231e-05, 0.0054977524996502325, 87.14879751205444, 0.0219729176023975]"
FS42_2.jpg,O. sphegodes,O. sphegodes,80.76728582382202,cropped,local,True,"[18.572957813739777, 0.07404754869639874, 0.005074388536741026, 0.14354033628478646, 80.76728582382202, 0.437106192111969]"
FS43_1.jpg,O. sphegodes,O. exaltata,75.53926110267639,cropped,local,False,"[75.53926110267639, 0.24819797836244106, 0.024321336240973324, 0.0039458736864617094, 23.75771403312683, 0.4265567287802696]"
FS44_1.jpg,O. sphegodes,O. sphegodes,56.533753871917725,cropped,local,True,"[8.977650851011276, 1.0444600135087967, 0.29636695981025696, 33.12847018241882, 56.533753871917725, 0.019303118460811675]"
FS45_1.jpg,O. sphegodes,O. exaltata,49.39797520637512,cropped,local,False,"[49.39797520637512, 0.11150817153975368, 0.038530220626853406, 0.0058600759075488895, 4.876008257269859, 45.57012617588043]"
FS46_1.jpg,O. sphegodes,O. sphegodes,76.77760720252991,cropped,local,True,"[23.084455728530884, 0.026333332061767578, 0.10844407370314002, 0.00020723091438412666, 76.77760720252991, 0.002947296525235288]"
FS47_1.jpg,O. sphegodes,O. sphegodes,72.92033433914185,cropped,local,True,"[26.884031295776367, 0.0887483882252127, 0.010929508425761014, 8.824798101159104e-05, 72.92033433914185, 0.09586626547388732]"
FS48_1.jpg,O. sphegodes,O. sphegodes,99.62144494056702,cropped,local,True,"[0.2816559746861458, 0.0022698093744111247, 0.0003118386075584567, 0.0004127020019950578, 99.62144494056702, 0.09390601189807057]"
FS49_1.jpg,O. sphegodes,O. sphegodes,97.08030223846436,cropped,local,True,"[2.557556889951229, 0.001777169745764695, 0.00017073774642994977, 0.00036010069379699416, 97.08030223846436, 0.35983293782919645]"
FS49_2.jpg,O. sphegodes,O. sphegodes,46.81713879108429,cropped,local,True,"[28.776991367340088, 1.5198959037661552, 0.0193103653145954, 0.003940293026971631, 46.81713879108429, 22.862717509269714]"
FS4_1.jpg,O. sphegodes,O. sphegodes,95.2478289604187,cropped,local,True,"[4.548344388604164, 0.12252266751602292, 0.014480904792435467, 0.0004212011845083907, 95.2478289604187, 0.0664026360027492]"
FS50_1.jpg,O. sphegodes,O. sphegodes,93.51357221603394,cropped,local,True,"[6.41399621963501, 0.004661463754018769, 0.0002858710786313168, 0.037700883694924414, 93.51357221603394, 0.029783693025819957]"
FS51_1.jpg,O. sphegodes,O. sphegodes,97.1082091331482,cropped,local,True,"[2.852926403284073, 0.01245704188477248, 0.0015377881936728954, 0.00016157517848114367, 97.1082091331482, 0.024719530483707786]"
FS51_2.jpg,O. sphegodes,O. exaltata,90.71815609931946,cropped,local,False,"[90.71815609931946, 0.0971349305473268, 0.07287749904207885, 0.026765451184473932, 9.011855721473694, 0.07321885204873979]"
FS52_1.jpg,O. sphegodes,O. sphegodes,98.99958372116089,cropped,local,True,"[0.9830069728195667, 0.003396985266590491, 0.0005858852091478184, 0.0059622019762173295, 98.99958372116089, 0.007459828339051455]"
FS52_2.jpg,O. sphegodes,O. sphegodes,99.99755620956421,cropped,local,True,"[0.0015555562640656717, 1.9577231569201103e-05, 8.721265376543386e-09, 8.455791089545528e-06, 99.99755620956421, 0.0008552985491405707]"
FS53_1.jpg,O. sphegodes,O. sphegodes,98.00812005996704,cropped,local,True,"[1.8076539039611816, 0.014887154975440353, 0.14372419100254774, 0.002009660420299042, 98.00812005996704, 0.023604067973792553]"
FS54_1.jpg,O. sphegodes,O. sphegodes,51.57070755958557,cropped,local,True,"[36.66384518146515, 0.2958395052701235, 0.03238902136217803, 11.181701719760895, 51.57070755958557, 0.2555188024416566]"
FS55_1.jpg,O. sphegodes,O. sphegodes,99.57322478294373,cropped,local,True,"[0.4156626760959625, 3.396736758531915e-05, 1.8116281808033818e-06, 0.004137545693083666, 99.57322478294373, 0.006940996536286548]"
FS55_2.jpg,O. sphegodes,O. sphegodes,56.46120309829712,cropped,local,True,"[28.884440660476685, 0.057504308642819524, 0.07497887127101421, 1.7139788717031479, 56.46120309829712, 12.807886302471161]"
FS56_1.jpg,O. sphegodes,O. sphegodes,99.99796152114868,cropped,local,True,"[0.0014236849892768078, 5.744833231347002e-06, 1.4464658359969462e-07, 1.2262366055892926e-05, 99.99796152114868, 0.0006011211098666536]"
FS57_1.jpg,O. sphegodes,O. sphegodes,99.3259072303772,cropped,local,True,"[0.58391522616148, 0.003601248317863792, 0.00015430811117767007, 2.5568888872840034e-05, 99.3259072303772, 0.08639699663035572]"
FS58_1.jpg,O. sphegodes,O. sphegodes,99.97043013572693,cropped,local,True,"[0.0289139396045357, 0.00041930584302463103, 6.871749835823948e-07, 0.00010550998013059143, 99.97043013572693, 0.00013375465641729534]"
FS59_1.jpg,O. sphegodes,O. sphegodes,99.99816417694092,cropped,local,True,"[0.0010467704669281375, 0.00015305809029086959, 1.453222608915894e-06, 5.293681226703484e-06, 99.99816417694092, 0.0006298572770901956]"
FS5_1.jpg,O. sphegodes,O. sphegodes,99.89640712738037,cropped,local,True,"[0.049434456741437316, 0.0008726752639631741, 8.022985298339336e-06, 0.0014000344890519045, 99.89640712738037, 0.0518759828992188]"
FS60_1.jpg,O. sphegodes,O. sphegodes,99.97101426124573,cropped,local,True,"[0.005061666888650507, 0.0001506705189058266, 6.093589632882868e-06, 5.4340694077836815e-05, 99.97101426124573, 0.023714224516879767]"
FS61_1.jpg,O. sphegodes,O. sphegodes,97.5820779800415,cropped,local,True,"[2.4021990597248077, 0.0013603268598672003, 6.004447641316801e-05, 0.00039208844100357965, 97.5820779800415, 0.01391309779137373]"
FS62_1.jpg,O. sphegodes,O. sphegodes,95.14907598495483,cropped,local,True,"[4.841049015522003, 0.001080019683286082, 9.352189636047115e-05, 3.839734290522756e-05, 95.14907598495483, 0.008661379979457706]"
FS63_1.jpg,O. sphegodes,O. sphegodes,99.99797344207764,cropped,local,True,"[0.0012175218216725625, 7.310485727884952e-06, 1.694356738246583e-08, 1.9736130241199135e-05, 99.99797344207764, 0.0007914002708275802]"
FS64_1.jpg,O. sphegodes,O. sphegodes,99.68796968460083,cropped,local,True,"[0.2465731929987669, 0.060727749951183796, 8.396080488637381e-05, 0.0031702751584816724, 99.68796968460083, 0.001470940242143115]"
FS65_1.jpg,O. sphegodes,O. sphegodes,99.83280301094055,cropped,local,True,"[0.13821530155837536, 0.02839887165464461, 3.6251506685403e-05, 0.0001312951894760772, 99.83280301094055, 0.00041603261706768535]"
FS66_1.jpg,O. sphegodes,O. sphegodes,97.35764265060425,cropped,local,True,"[0.3719368716701865, 1.4853693544864655, 1.0510922976436632e-05, 0.7816536352038383, 97.35764265060425, 0.003394634768483229]"
FS66_2.jpg,O. sphegodes,O. sphegodes,63.37045431137085,cropped,local,True,"[2.0551400259137154, 0.1704140566289425, 23.8462895154953, 0.018538809672463685, 63.37045431137085, 10.539163649082184]"
FS67_1.jpg,O. sphegodes,O. exaltata,90.10214805603027,cropped,local,False,"[90.10214805603027, 0.013980295625515282, 0.02608818467706442, 0.024230446433648467, 8.789831399917603, 1.04371951892972]"
FS68_1.jpg,O. sphegodes,O. sphegodes,99.47999715805054,cropped,local,True,"[0.5171371623873711, 0.0012698463251581416, 0.00016006233636289835, 0.00014751723256267724, 99.47999715805054, 0.0012975470781384502]"
FS69_1.jpg,O. sphegodes,O. sphegodes,99.82454776763916,cropped,local,True,"[0.03837371477857232, 0.00035947919059253763, 1.3633936646328948e-06, 2.1500896707493666e-05, 99.82454776763916, 0.1366958487778902]"
FS6_1.jpg,O. sphegodes,O. sphegodes,99.99812841415405,cropped,local,True,"[0.0007838690180506092, 2.1508971315142844e-05, 2.6151237619842505e-06, 3.5988196600555966e-05, 99.99812841415405, 0.001029426493914798]"
FS70_1.jpg,O. sphegodes,O. sphegodes,96.3517963886261,cropped,local,True,"[2.472194842994213, 0.1125482376664877, 0.11402721283957362, 7.737897362858348e-05, 96.3517963886261, 0.9493500925600529]"
FS71_1.jpg,O. sphegodes,O. sphegodes,99.30065870285034,cropped,local,True,"[0.2914015203714371, 0.0772230327129364, 0.004380662721814588, 0.033445164444856346, 99.30065870285034, 0.2928839763626456]"
FS72_1.jpg,O. sphegodes,O. sphegodes,99.78086352348328,cropped,local,True,"[0.18423432484269142, 0.02592468517832458, 0.0004024444479000522, 0.0044628159230342135, 99.78086352348328, 0.004119353252463043]"
FS73_1.jpg,O. sphegodes,O. sphegodes,93.11493635177612,cropped,local,True,"[1.80545374751091, 0.04280421999283135, 0.053449609549716115, 0.058702798560261726, 93.11493635177612, 4.924659430980682]"
FS74_1.jpg,O. sphegodes,O. exaltata,69.173264503479,cropped,local,False,"[69.173264503479, 0.18227368127554655, 21.73812836408615, 0.07164626731537282, 7.96431303024292, 0.8703751489520073]"
FS75_1.jpg,O. sphegodes,O. exaltata,88.43706846237183,cropped,local,False,"[88.43706846237183, 5.1540665328502655, 0.4205869045108557, 0.2525458112359047, 5.58016300201416, 0.15556530561298132]"
